ID;GROUPID;ARTIFACTID;CATEGORY;TAGS
com.github.j5ik2o:akka-persistence-s3_2.12;com.github.j5ik2o;akka-persistence-s3_2.12;File System;actor|akka|aws|concurrency|distributed|persistence|s3
com.github.j5ik2o:akka-persistence-s3_2.13;com.github.j5ik2o;akka-persistence-s3_2.13;File System;actor|akka|aws|concurrency|distributed|persistence|s3
org.apache.servicemix.examples:akka-camel;org.apache.servicemix.examples;akka-camel;Example;actor|akka|camel|concurrency|distributed|esb|example
io.pjan:akka-d3-readside-cassandra_2.11;io.pjan;akka-d3-readside-cassandra_2.11;Database;actor|akka|cassandra|concurrency|database|distributed|io
io.pjan:akka-d3-readside-cassandra_2.12;io.pjan;akka-d3-readside-cassandra_2.12;Database;actor|akka|cassandra|concurrency|database|distributed|io
io.pjan:akka-d3-query-cassandra_2.11;io.pjan;akka-d3-query-cassandra_2.11;Database;actor|akka|cassandra|concurrency|database|distributed|io|query
io.pjan:akka-d3-query-cassandra_2.12;io.pjan;akka-d3-query-cassandra_2.12;Database;actor|akka|cassandra|concurrency|database|distributed|io|query
com.typesafe.akka:akka-persistence-cassandra-launcher_2.11;com.typesafe.akka;akka-persistence-cassandra-launcher_2.11;Database;actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra-launcher_2.12;com.typesafe.akka;akka-persistence-cassandra-launcher_2.12;Database;actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra-launcher_2.13;com.typesafe.akka;akka-persistence-cassandra-launcher_2.13;Database;actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra-launcher_2.13.0-M5;com.typesafe.akka;akka-persistence-cassandra-launcher_2.13.0-M5;Database;actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra-launcher_2.13.0-RC2;com.typesafe.akka;akka-persistence-cassandra-launcher_2.13.0-RC2;Database;actor|akka|cassandra|concurrency|database|distributed|launcher|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra_2.11;com.typesafe.akka;akka-persistence-cassandra_2.11;Database;actor|akka|cassandra|concurrency|database|distributed|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra_2.12;com.typesafe.akka;akka-persistence-cassandra_2.12;Database;actor|akka|cassandra|concurrency|database|distributed|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra_2.13;com.typesafe.akka;akka-persistence-cassandra_2.13;Database;actor|akka|cassandra|concurrency|database|distributed|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra_2.13.0-M5;com.typesafe.akka;akka-persistence-cassandra_2.13.0-M5;Database;actor|akka|cassandra|concurrency|database|distributed|persistence|typesafe
com.typesafe.akka:akka-persistence-cassandra_2.13.0-RC2;com.typesafe.akka;akka-persistence-cassandra_2.13.0-RC2;Database;actor|akka|cassandra|concurrency|database|distributed|persistence|typesafe
com.typesafe.akka:akka-stream-contrib-cassandra_2.11;com.typesafe.akka;akka-stream-contrib-cassandra_2.11;Database;actor|akka|cassandra|concurrency|database|distributed|streaming|typesafe
com.typesafe.akka:akka-stream-contrib-cassandra_2.12;com.typesafe.akka;akka-stream-contrib-cassandra_2.12;Database;actor|akka|cassandra|concurrency|database|distributed|streaming|typesafe
com.codacy:engine-api-client-akka-http_2.11;com.codacy;engine-api-client-akka-http_2.11;Actor Frameworks;actor|akka|client|concurrency|distributed|engine|http
com.codacy:swagger-api-client-akka-http_2.11;com.codacy;swagger-api-client-akka-http_2.11;Actor Frameworks;actor|akka|client|concurrency|distributed|http|swagger
com.typesafe.akka:akka-remote;com.typesafe.akka;akka-remote;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10;com.typesafe.akka;akka-remote_2.10;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10.0-M7;com.typesafe.akka;akka-remote_2.10.0-M7;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10.0-RC1;com.typesafe.akka;akka-remote_2.10.0-RC1;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10.0-RC2;com.typesafe.akka;akka-remote_2.10.0-RC2;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10.0-RC3;com.typesafe.akka;akka-remote_2.10.0-RC3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.10.0-RC5;com.typesafe.akka;akka-remote_2.10.0-RC5;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.11;com.typesafe.akka;akka-remote_2.11;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.11.0-M3;com.typesafe.akka;akka-remote_2.11.0-M3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.11.0-RC1;com.typesafe.akka;akka-remote_2.11.0-RC1;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.11.0-RC3;com.typesafe.akka;akka-remote_2.11.0-RC3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.11.0-RC4;com.typesafe.akka;akka-remote_2.11.0-RC4;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12;com.typesafe.akka;akka-remote_2.12;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-M1;com.typesafe.akka;akka-remote_2.12.0-M1;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-M2;com.typesafe.akka;akka-remote_2.12.0-M2;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-M3;com.typesafe.akka;akka-remote_2.12.0-M3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-M4;com.typesafe.akka;akka-remote_2.12.0-M4;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-RC1;com.typesafe.akka;akka-remote_2.12.0-RC1;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.12.0-RC2;com.typesafe.akka;akka-remote_2.12.0-RC2;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13;com.typesafe.akka;akka-remote_2.13;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13.0-M3;com.typesafe.akka;akka-remote_2.13.0-M3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13.0-M5;com.typesafe.akka;akka-remote_2.13.0-M5;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13.0-RC1;com.typesafe.akka;akka-remote_2.13.0-RC1;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13.0-RC2;com.typesafe.akka;akka-remote_2.13.0-RC2;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
com.typesafe.akka:akka-remote_2.13.0-RC3;com.typesafe.akka;akka-remote_2.13.0-RC3;Distributed Communication;actor|akka|communication|concurrency|distributed|remote|remoting|typesafe
org.apache.bahir:flink-connector-akka_2.10;org.apache.bahir:flink-connector-akka_2.10;flink-connector-akka_2.10;Actor Frameworks;actor|akka|concurrency|connector|distributed
org.apache.bahir:flink-connector-akka_2.11;org.apache.bahir;flink-connector-akka_2.11;Actor Frameworks;actor|akka|concurrency|connector|distributed
org.apache.gearpump:gearpump-shaded-akka-kryo_2.11;org.apache.gearpump;gearpump-shaded-akka-kryo_2.11;Actor Frameworks;actor|akka|concurrency|distributed
org.apache.servicecomb.saga:saga-core-akka;org.apache.servicecomb.saga;saga-core-akka;Actor Frameworks;actor|akka|concurrency|distributed
com.daml:ledger-api-akka_2.12;com.daml;ledger-api-akka_2.12;Actor Frameworks;actor|akka|concurrency|distributed
com.digitalasset.ledger-api:ledger-api-akka_2.12;com.digitalasset.ledger-api;ledger-api-akka_2.12;Actor Frameworks;actor|akka|concurrency|distributed
com.sumologic.elasticsearch:elasticsearch-akka;com.sumologic.elasticsearch;elasticsearch-akka;Search Engines;actor|akka|concurrency|distributed|elastic|elasticsearch|search
com.sumologic.elasticsearch:elasticsearch-akka_2.11;com.sumologic.elasticsearch;elasticsearch-akka_2.11;Search Engines;actor|akka|concurrency|distributed|elastic|elasticsearch|search
com.sumologic.elasticsearch:elasticsearch-akka_2.12;com.sumologic.elasticsearch;elasticsearch-akka_2.12;Search Engines;actor|akka|concurrency|distributed|elastic|elasticsearch|search
com.github.takezoe:akka-stream-elasticsearch_2.12;com.github.takezoe;akka-stream-elasticsearch_2.12;Search Engines;actor|akka|concurrency|distributed|elastic|elasticsearch|search|streaming
org.apache.servicemix.examples:akka-examples;org.apache.servicemix.examples;akka-examples;Example;actor|akka|concurrency|distributed|esb|example
com.typesafe.akka:akka-sample-osgi-dining-hakkers-api_2.10;com.typesafe.akka;akka-sample-osgi-dining-hakkers-api_2.10;Actor Frameworks;actor|akka|concurrency|distributed|example|osgi|typesafe
com.typesafe.akka:akka-sample-osgi-dining-hakkers-api_2.11;com.typesafe.akka;akka-sample-osgi-dining-hakkers-api_2.11;Actor Frameworks;actor|akka|concurrency|distributed|example|osgi|typesafe
com.typesafe.akka:akka-sample-osgi-dining-hakkers-api_2.11.0-M3;com.typesafe.akka;akka-sample-osgi-dining-hakkers-api_2.11.0-M3;Actor Frameworks;actor|akka|concurrency|distributed|example|osgi|typesafe
com.typesafe.akka:akka-sample-osgi-dining-hakkers-api_2.11.0-RC3;com.typesafe.akka;akka-sample-osgi-dining-hakkers-api_2.11.0-RC3;Actor Frameworks;actor|akka|concurrency|distributed|example|osgi|typesafe
io.github.morgaroth:akka-http-exception_2.10;io.github.morgaroth;akka-http-exception_2.10;Exception Handling;actor|akka|concurrency|distributed|http|io|exception
io.github.morgaroth:akka-http-exception_2.11;io.github.morgaroth;akka-http-exception_2.11;Exception Handling;actor|akka|concurrency|distributed|http|io|exception
com.typesafe.akka:akka-http-caching_2.11;com.typesafe.akka;akka-http-caching_2.11;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.12;com.typesafe.akka;akka-http-caching_2.12;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.13;com.typesafe.akka;akka-http-caching_2.13;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.13.0-M3;com.typesafe.akka;akka-http-caching_2.13.0-M3;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.13.0-M5;com.typesafe.akka;akka-http-caching_2.13.0-M5;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.13.0-RC2;com.typesafe.akka;akka-http-caching_2.13.0-RC2;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-http-caching_2.13.0-RC3;com.typesafe.akka;akka-http-caching_2.13.0-RC3;Caching;actor|akka|concurrency|distributed|http|typesafe|caching
com.typesafe.akka:akka-slf4j;com.typesafe.akka;akka-slf4j;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10;com.typesafe.akka;akka-slf4j_2.10;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.11;com.typesafe.akka;akka-slf4j_2.11;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10.0-M7;com.typesafe.akka;akka-slf4j_2.10.0-M7;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10.0-RC1;com.typesafe.akka;akka-slf4j_2.10.0-RC1;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10.0-RC2;com.typesafe.akka;akka-slf4j_2.10.0-RC2;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10.0-RC3;com.typesafe.akka;akka-slf4j_2.10.0-RC3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.10.0-RC5;com.typesafe.akka;akka-slf4j_2.10.0-RC5;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.11.0-M3;com.typesafe.akka;akka-slf4j_2.11.0-M3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.11.0-RC1;com.typesafe.akka;akka-slf4j_2.11.0-RC1;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.11.0-RC3;com.typesafe.akka;akka-slf4j_2.11.0-RC3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.11.0-RC4;com.typesafe.akka;akka-slf4j_2.11.0-RC4;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12;com.typesafe.akka;akka-slf4j_2.12;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-M1;com.typesafe.akka;akka-slf4j_2.12.0-M1;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-M2;com.typesafe.akka;akka-slf4j_2.12.0-M2;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-M3;com.typesafe.akka;akka-slf4j_2.12.0-M3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-M4;com.typesafe.akka;akka-slf4j_2.12.0-M4;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-M5;com.typesafe.akka;akka-slf4j_2.12.0-M5;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-RC1;com.typesafe.akka;akka-slf4j_2.12.0-RC1;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.12.0-RC2;com.typesafe.akka;akka-slf4j_2.12.0-RC2;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13;com.typesafe.akka;akka-slf4j_2.13;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13.0-M3;com.typesafe.akka;akka-slf4j_2.13.0-M3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13.0-M5;com.typesafe.akka;akka-slf4j_2.13.0-M5;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13.0-RC1;com.typesafe.akka;akka-slf4j_2.13.0-RC1;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13.0-RC2;com.typesafe.akka;akka-slf4j_2.13.0-RC2;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
com.typesafe.akka:akka-slf4j_2.13.0-RC3;com.typesafe.akka;akka-slf4j_2.13.0-RC3;Logging / Monitoring;actor|akka|concurrency|distributed|logging|slf4j|typesafe
org.eigengo.akka-extras:javamail;org.eigengo.akka-extras;javamail;Mailing;actor|akka|concurrency|distributed|mail
nl.grons:metrics-akka_a24_2.11;nl.grons;metrics-akka_a24_2.11;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics-akka_a24_2.12;nl.grons;metrics-akka_a24_2.12;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics-akka_a25_2.12;nl.grons;metrics-akka_a25_2.12;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a24_2.11;nl.grons;metrics4-akka_a24_2.11;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a24_2.12;nl.grons;metrics4-akka_a24_2.12;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a25_2.12;nl.grons;metrics4-akka_a25_2.12;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a25_2.13;nl.grons;metrics4-akka_a25_2.13;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a25_2.13.0-M5;nl.grons;metrics4-akka_a25_2.13.0-M5;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a25_2.13.0-RC1;nl.grons;metrics4-akka_a25_2.13.0-RC1;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
nl.grons:metrics4-akka_a25_2.13.0-RC3;nl.grons;metrics4-akka_a25_2.13.0-RC3;Logging / Monitoring;actor|akka|concurrency|distributed|metrics
org.dmonix.akka:akka-persistence-mock_2.11;org.dmonix.akka;akka-persistence-mock_2.11;Testing;actor|akka|concurrency|distributed|mock|persistence
com.miguno.akka:akka-mock-scheduler_2.10;com.miguno.akka;akka-mock-scheduler_2.10;Testing;actor|akka|concurrency|distributed|mock|scheduling
com.miguno.akka:akka-mock-scheduler_2.11;com.miguno.akka;akka-mock-scheduler_2.11;Testing;actor|akka|concurrency|distributed|mock|scheduling
com.miguno.akka:akka-mock-scheduler_2.12;com.miguno.akka;akka-mock-scheduler_2.12;Testing;actor|akka|concurrency|distributed|mock|scheduling
com.miguno.akka:akka-mock-scheduler_2.13;com.miguno.akka;akka-mock-scheduler_2.13;Testing;actor|akka|concurrency|distributed|mock|scheduling
com.typesafe.akka:akka-stream-experimental;com.typesafe.akka;akka-stream-experimental;Stream Processing;actor|akka|concurrency|distributed|processing|stream|streaming|typesafe
